ADDRESS,LABEL_TYPE,LABEL_SUBTYPE,ADDRESS_NAME,PROJECT_NAME
Bf5k7t1wKvvs6NF8d4SCbreSMJKYZE1e7wBm8YeZUJmD,dapp,governance,the ox squad,the ox squad
HVU4gJrzdiPpb9L6iFbUBYnHEN6S6G7qw5113HnoQQZC,dapp,governance,kassr,kassr
DVhMaVgakjuGPZgXihDpFn2iA2Bymd82gfxbA2Zr6TVU,dapp,governance,futureself,futureself
7B3tU3tWEs5ApW6audcT9MUDttP6kiV2XLfrdoVBeyQt,dapp,token_contract,civic,civic
2ir2GF1A4jSCnFuJiGhUyYj9F5V6L7AkfufKUMCFMaWR,dapp,governance,asdfasdsda,asdfasdsda
6aLx3FPtPeRFEAfx1JUoGFKMCqifq7dp5L1KqmTPzWQC,dapp,governance,test14,test14
DcRi3RWSSwCmA8QNwYNJGWfbfvbCbn2YjYEo4Ypr69Po,dapp,governance,wavydao,wavydao
GTBcKj7MfgUJwysUckvrkCbR3N2gL8UdzeETanzBV2WG,dapp,governance,goodsoup,goodsoup
zGrLd41nM2zMfdhhG28vzqh4nbgGWKXua267TyzAxe1,dapp,governance,rosa dao,rosa dao
6UkNFSiwje4Rs4EB31V4bj8YQYx9viGTxD3WyrM3j5R2,dapp,governance,mmcc clubdao,mmcc clubdao
CrCpTerNqtZvqLcKqz1k13oVeXV9WkMD2zA9hBKXrsbN,dapp,oracle,crypto.atom/usd,pyth
EqVhz7o9Rp6fUq9UF5G2RziHav7H8tkGfSxEaEBgrpnr,dapp,governance,danieltest11,danieltest11
ChjBSbAsJGYmC9NSroLG327ziyqLRGTBcDzgpmAxrF8v,dapp,governance,testor,testor
EA4xBkJhK6Ma9SmkQmSmauyJb8Yd9EAAQd3HjxgYW35Q,dapp,governance,sprout research,sprout research
JDxpwvAL3kyxuYDbZU3Z5sgfwSKM92WuLqJSvZXcRsdY,dapp,governance,dffffff223,dffffff223
Ch5EReY8DKRwWgbvCURjNqFnQ3W2f8wJoZjr6YbxPzAj,dapp,governance,from the mud,from the mud
GokivDYuQXPZCWRkwMhdH2h91KpDQXBEmpgBgs55bnpH,dapp,general_contract,goki smart wallet,goki
6ezQ3Z18YDCWUj83tKk21JB73ptu1CNcZCfgVBcfx59Z,dapp,governance,ckvtq7xop4911501zolagm07pwj,ckvtq7xop4911501zolagm07pwj
AVzP2GeRmqGphJsMxWoqjpUifPpCret7LqWhD8NWQK49,dapp,fee_wallet,jupiter fee wallet,jupiter
5xX4LC7tTGD3uXGGHxLsDR1SBSZLh8rcaAPfAAdq4kBv,dapp,governance,everwave,everwave
CeU3QnrAcuT8QszbJn36e8DYQSxSYoFcazuSKBhRvQ4f,dapp,governance,tuishuquan,tuishuquan
BQVzxd7BKrbE7WyZ5mzQjcyjgxpmjURXu5HpU4K4dsBg,dapp,governance,ckvtzsjsk498751zp5569zbqpb,ckvtzsjsk498751zp5569zbqpb
5YyoYWYpC7cg7FvGUweuCSDksmuFEFnxRaKEY2qyebQe,dapp,governance,testingwhatevssssssss,testingwhatevssssssss
9SYge2Z18zpxNWpmdwrYAdY3KbPwz5MotEYVNEf4zpQe,dapp,governance,difai dao,difai dao
FEAef9HSCAdZZ7tjdaohGdXdCztsaqMnPgoa31S94xuR,dapp,governance,andr-prod-test-ev,andr-prod-test-ev
7Pm2249LrXxLLVPJumUsBVR6FuPhDJxXxfiWbjZ8DP1T,dapp,governance,ckvtpwvdq4839161zolql978c0n,ckvtpwvdq4839161zolql978c0n
GyzAJKb4RsyohFGZZ3mTxdXgksKJEse2cEcdu3CinmKT,dapp,governance,gah,gah
DS9ox61QAFNRw2MAAVGS7fhzXr9fmVzSs4TVQnJT5kAw,dapp,governance,samtest dao,samtest dao
FVTsawwmrLyaomPrZu2AUvRNmm5gJKxBrTu2gEGjA5Sh,dapp,governance,dean's list nft club test,dean's list nft club test
9d9BRGbdiT4hfC7itQyshjKCgANyHckiMNaGrMZ8Vyuj,dapp,governance,frakt  dao,frakt  dao
GovHgfDPyQ1GwazJTDY2avSVY8GGcpmCapmmCsymRaGe,dapp,governance,psy finance,realms
EHzPimMgRAGBvxDij8CgbmtLj1yH7Wbo1yFss4vM7pc3,dapp,governance,kassrt,kassrt
BKszLEVdn37qhKK6zJp9g92ePfVfhrd8ZDEvcL6pHR25,dapp,governance,tamil eelam (tmlelm),tamil eelam (tmlelm)
J49uzm1ggqJmUAzSePjr5qcg3G5YpJNdyE3dzbQCbd8G,dapp,governance,blazin woodpeckerz multi-sig,blazin woodpeckerz multi-sig
CaGFzrLb9Gwq5JYwoxRvTWJ1W2qkFD8SuRCVY625fmQ3,dapp,governance,to the moon,to the moon
GrcZwT9hSByY1QrUTaRPp6zs5KxAA5QYuqEhjT1wihbm,dapp,token_contract,poolprops program,poolprops
3NQvaSoW3fekLdmjaASqq3P7WLErKz9BNQzEcfo7Hiaa,dapp,governance,groopy,groopy
39SZ5YFEojnaz9X44jeb4EDDM4MWjL8e4otMqSZZyawX,dapp,governance,realms test,realms test
GUFE7d3Eck6ZTmacdYMPyrKcmcpu3ZYZyE6JW6gvfkkF,dapp,governance,mushroomiesdao,mushroomiesdao
EYXHfsSMwEfvdf4S1VjSCe7hphAuwnMJx6RvzxzMMeHr,dapp,token_contract,reborn,reborn
H7iWowbp4uMXafgko2eZjrpxddVcdqTa65z3fw7kxort,dapp,governance,metacognixion dao,metacognixion dao
8eu2BrqWihDx7JRxGN3JcRuXq1WjPchGdssEFiTwf2rs,dapp,governance,alphadao,alphadao
4BNkheiMATVVcyJnGpjPbbPvFuKMx3cCDmkEbtnTz2iV,dapp,governance,phantasia﻿"owner",phantasia﻿"owner"
FW8dn28jYU8GmFyLfdtqx6cNUfoyV4GrbUi1cPQoLMLX,dapp,governance,test123,test123
5g94Ver64ruf9CGBL3k2oQGdKCUt4QKjN7NQojSrHAwH,dapp,governance, jungle defi community dao, jungle defi community dao
6Qty6RRoHR3GV5ypXXGJNufkFqbFJSNodxkyVNgUFmhr,dapp,governance,slowtester2,slowtester2
CtJ8EkqLmeYyGB8s4jevpeNsvmD4dxVR2krfsDLcvV8Y,dapp,oracle,crypto.dai/usd,pyth
nftD3vbNkNqfj2Sd3HZwbpw4BxxKWr4AjGb9X38JeZk,dapp,token_contract,bonfida name tokenizer program,bonfida
D8n8dw5uAEReADZS5a5fQiuDeFtuDQeNPLKQhVmfioNx,dapp,governance,joshtest3,joshtest3
33q47t8K7PDTcEM8ppvVF2QK9hreGDJEPSaGiNycLpHC,dapp,governance,filipastakingclub,filipastakingclub
4FMn6kwZACaHL384JEEy183bwNX9yANKtcwvmdYoPSLM,dapp,governance,magna,magna
2EFPVRPDeoVTFFsXxphvSue8uorvNsra9XRbFHdFPKsr,dapp,governance,culture computing,culture computing
2AdZQmGikAMWahuJRb27PGABQyF6iyQ8aUUYyDDwRRG6,dapp,fee_wallet,helium fee wallet,helium
jTYvtKQdswGzhPUqo9UGVRJ2FvSC25kHBKfFtsbBp14,dapp,governance,astradao,astradao
Fv3NLUzyn5QHevmKkqBthLayr1LPEwc2cRYYiGUpdSML,dapp,governance,red sun unq,red sun unq
J6cjQAHESafc6hVFWCJoC9Qh8V2XJfNn1CuHiShdo4g,dapp,governance,baby sloth club dao,baby sloth club dao
CnnUUMnLcFL7ZxiGQoJaU8dgeCr3kwHn6Z1xpkWfQDHj,dapp,governance,succeed.finance ,succeed.finance 
DgYzfAF8uh5QQTXREYaUZK7P6crNPrWDGqLBBbytkKGs,dapp,governance,ckvtqqctp5019011zol41h2pst6,ckvtqqctp5019011zol41h2pst6
AEL4Z9zRoTpHERUa4jKwh24EoY36Z87ZJLwYmUNSrwCq,dapp,governance,degen daoo,degen daoo
HCAyY4K1Rop16rfEimkRCCHXBM5DDp74rrWpk26pX1mN,dapp,governance,rango dao,rango dao
5bmWuR1dgP4avtGYMNKLuxumZTVKGgoN2BCMXWDNL9nY,dapp,oracle,crypto.lunc/usd,pyth
64tNRx3iFAZKiZx9CvRh1DiFcJPm6mnmrQsy1ZQu1ce4,dapp,governance,bsco dao,bsco dao
77DyDM45FeAF3CdN7wgyEfMfWtZ13EiNx2Vwn41GkFiD,dapp,governance,test120,test120
AA6QNw6L9mQWMSMWsfYsKXfwWDkSozDVJamvgBLj5fwM,dapp,governance,happy dogs club,happy dogs club
81Rz3i7MC9nHYo1vQg6kJM5hepjqb63Y1gnr3AkrD36D,dapp,oracle,crypto.atlas/usd,pyth
q6eG1ardozCahmLXpS7x1djWo9EfjggQ4VAo1H1wMhg,dapp,governance,solarity,solarity
4VFxf2ACcGks9sQbHVRvdzDQQ1L7x4e978hM4V87ofVj,dapp,governance,multiwallet,multiwallet
4H3vNtPMWqXfPdrXTZajzSA84nxbDr7Su6dLD4nKx9tY,dapp,governance,h,h
Dzvf8UYh4AR5qgYFaBfQmfDf2evbxJ7NECQiJwzt7NFs,dapp,governance,inside out friends dao,inside out friends dao
C4a4XC2MPfXGfYdH7DMrUZ7hymfi6DVLtULtmnwTD5rh,dapp,governance,strata provisional governance,strata provisional governance
C9cLQ9mVuUC1HfN3HoNUzgpW6FCkhHfAXYujgTKHXnPq,dapp,governance,aprender design,aprender design
DkLrNEhUjxf9vJh2a8u4R1UBV8myAFJNTJgmKcLchBbW,dapp,governance,boring,boring
3mBJhp6w7Sqi6JhbnNvV6yi3RHDveUGsmzeyWprBFBWB,dapp,governance,ckvjwuxds215341zn0m1b0vess,ckvjwuxds215341zn0m1b0vess
DCFDyqHTzLR9V9a1wdSPjG3j6rnKtsGFaVJVyvDJFWFn,dapp,general_contract,degen coin flip: general contract,degen coin flip
CcAp5KDmqjXrYTFNu43RbGvzzWzKDvcELYSqgRjs2Vxr,dapp,general_contract,chainlink: op/usd price feed,chainlink
8Wy5xcrqKsmkFpTuafLfK1ABM11kURoT9Yr9VJ37yd6e,dapp,governance,a,a
h6CLXESyKvNqoof6UbbpKZt2SquRQWHeyJ9uHV5tbPn,dapp,governance,frank,frank
BDSMzB7TrbZzwKauiqtQFdJioQjKuvhCKjS8RQARfJ3R,dapp,governance,lol,lol
CAJLmjjXEsFHhmveaiHB9FX78eiEhJsueJFRpVv2ghf2,dapp,governance,highce cream,highce cream
EDEG8c7wqLkyvGVLzHmckZcUFUjxkcHCUvGo58CzH6QR,dapp,general_contract,mev address,mev
GAuq9xJMer5pRz4u8kFjDGE61KA1dQMcRjBxbuFSWuGP,dapp,governance,odes dao,odes dao
CAUXeYVUWpEMJbNLk9iwv5So1BT8rp9h72GmpctGvZbe,dapp,governance,wagmi,wagmi
3vxLXJqLqF3JG5TCbYycbKWRBbCJQLxQmBGCkyqEEefL,dapp,oracle,crypto.usdt/usd,pyth
DmX9jszeH5xSDXp9uYfHY1S11hA7n7L6u26CLRevdWKN,dapp,governance,johnny & dora,johnny & dora
9Mwh7kLksQiFz6Qe4xKNw1iXuMsNHCmuPs2ihhHbGbQN,dapp,governance,testvc,testvc
V1TgKgmgfrBRR3EYQs6oUyGmCZsd6DzeNBWBBdgUDdr,dapp,governance,boogle,boogle
C6iMafmkCATu7fHvAnC3DzazaqruqbEc23sokzrpN7S4,dapp,governance,dd,dd
4upNPu5uvh1MSPRgZoZG3qx3RF7DbvNYvgXi6BRWLDx2,dapp,governance,vires in numeris dao,vires in numeris dao
36SvaQuauFWFUYpSUh1xwQgsDc78aSZbuC6YBRKLGN1v,dapp,governance,unq universe - test ,unq universe - test 
CeUhR4kuKCyFpL75KmRUgvwFNQJgkWndvptc2riVNjTY,dapp,governance,andrevtest,andrevtest
HqCHLG8Dn7x7Qmn5mQazbnKvPevN9UESf9vtUtbfRtV2,dapp,governance,boulderdao,boulderdao
817sDX5DZEGHm7sayyGDVxyqA4Qtfw93MD7F4rX5t3aW,dapp,governance,zeryanft,zeryanft
GH4NyM8Nzbw3VEqxkm9P893MF53b73WiNJZ9kvYWdHoU,dapp,governance,cfc dao,cfc dao
AAgukJ21SnjfoJ2vRYaGmWzhknL8FogEja4ck7EB3ack,dapp,governance,papiliondao,papiliondao
9eZbWiHsPRsxLSiHxzg2pkXsAuQMwAjQrda7C7e21Fw6,dapp,contract_deployer,program upgrade authority,jito mev
G5aqA62sDRCTmniwc4FHywCyCti5118ozZ2ieWH8Q3FX,dapp,governance,daooooo,daooooo
EpezM2C2hy7Nh3as4NtdXKoZnqWWs8xWZ3FFdQqF2YQV,dapp,governance,foxydao,foxydao
A5JWdTDk6BWR3FpCV1WBUDk3qSvfGawTo4SoFBnHSHmC,dapp,governance,yolo dao,yolo dao
GAD1XUUU6pU41LZXMbBzbKDT5SGB1nSamFosF2HrX23s,dapp,oracle,fx.usd/mxn,pyth
2r7aVSVHoZM9Qp3Nf8Pmg93f8GnciU5wxykZpcQHxoYW,dapp,governance,4zhore,4zhore
Eehen5QzNmjzhScccf9vByCg9te2L3ioAqvUyhCqKPst,dapp,governance,porco,porco
AoLtxykThBNjAocejMRx8rbcCs757xcTnKWZryJn9jNs,dapp,governance,escape95 dao,escape95 dao
E6Cfxr3MdVFhHXE3gEA4uDcoDEAx6qmHo2Rtop1foR7N,dapp,governance,upgrade dao,upgrade dao
9w2puxPQ4my4edXX6Lha8BcuvwdxZxefNNfJuFvyLcMg,dapp,governance,kala_g16_inv_dao_1908,kala_g16_inv_dao_1908
xAPsxvj71srSJMFX9ZskgMJQVLSduHtWpQy1tcR5Kx2,dapp,governance,new test club,new test club
52QP34Ww9tpuMemNdp4C3FeTM1FHoJ4JUokRP8AUqew6,dapp,governance,bestie haha,bestie haha
6hyuGqKQyhAEipjtaquiNHfd1dVjrNT3FzzanXurbK4W,dapp,general_contract,mev address,mev
8hMjNKsi8oBWPiTT4Khtmhaq9j7DgzEuKzyNPTNL3trL,dapp,governance,sauk rapids beautification dao,sauk rapids beautification dao
BesUh1PFPyc2WNY8NRSJfCCccJLZEgAsAnRdjEDXL8yf,dapp,governance,savage sumos championdao,savage sumos championdao
FbpwgUzRPTneoZHDMNnM1zXb7Jm9iY8MzX2mAM8L6f43,dapp,governance,jet custody﻿"owner",jet custody﻿"owner"
4q8sa4z3XttX5UaBFSkEQRk2uMoE1my9QE1RkFuhBgj7,dapp,governance,ice cream social club,ice cream social club
GC6GDrJTVEY2ZxQ9NaC7n54tvz2HKM5f29LBzP7SjJ6h,dapp,governance,samodao,samodao
ALGzRKgpYw8cRE7AkzisZ1aNMgUcNuF5UJamuFsNjyCU,dapp,governance,emptyphoto,emptyphoto
cjg3oHmg9uuPsP8D6g29NWvhySJkdYdAo9D25PRbKXJ,dapp,general_contract,chainlink data feed,chainlink
75XkfKHPwvVds9iCYjjq5C96Wr51bdPosgRW5jFzC3jE,dapp,governance,perpetraders ,perpetraders 
9F87RjLHMWz9jQvbdhjWP3dcNJZeEuVh9AVFuGhPpNdR,dapp,governance,super secret pod dao,super secret pod dao
A4RSWQyUQrbE1QBcoNNez5dT9gVvz5Hm5VjqSvWPd3p8,dapp,governance,kir club dao,kir club dao
3GiQAAXWgm2fuPwfUomeNGRJGEKdbaVGfZLsLcccWYES,dapp,governance,the fkn forum,the fkn forum
FuXuSC2gZjW8m1nh6b8jMLcJ4pJsNTKntJ7bQsqT6LLp,dapp,governance,multisig,multisig
4wWkUFkjTHTrt7oXhreKW6goxqSNaBZ7PKnpLsbwcFs8,dapp,governance,testing for tomorrow,testing for tomorrow
5fJEUcQsgphgMXRh9EFTVuQAqoVUrBWZMzBHj3T2zr2j,dapp,governance,daoosss,daoosss
81MwWpGe6qQmEsnGsRAkA5sdFNiuLvWKBw7o5mtm3cE8,dapp,governance,d,d
jSJZ6Bg7VZbRmfzMDWFkR6NFacgkdxwV9KXDzmYVvMP,dapp,governance,test club september 2022,test club september 2022
GmxPJbehzkDSrm6vYu8xwKuNB3Dt14D8YthC5yHyVkA6,dapp,governance,promo invest,promo invest
gSF1T5PdLc2EutzwAyeExvdW27ySDtFp88ri5Aymah6,dapp,governance,sctf1,realms
4XDdVnfJZaDbM7emYCbuN5F7obUksWNUt6phxpVwzLuU,dapp,governance,dupedao,dupedao
By2sVGZXwfQq6rAiAM3rNPJ9iQfb5e2QhnF4YjJ4Bip,dapp,governance,grape,grape
4Ppg7SoxdgMvpEGyGv5jnbMEkJKm1uAGM9Lt1Xo1TLyW,dapp,governance,dao displayname,dao displayname
DcR6g5EawaEoTRYcnuBjtD26VSVjWNoi1C1hKJWwvcup,dapp,governance,collaborate,collaborate
9qW6LMCDJtmj3CeTeC2W7te1pyzeC3eFq7JUShBrRMi9,dapp,treasury,ottr uni fund,ottr finance
HPpnZkSnVaojWNMJkzqadgz1uPAExMgANNpQKxA4aTwc,dapp,governance,mylittledao,mylittledao
FVsWA76rzaB55DJYbp68tD9cJwermDfyDcayJUSyf4AS,dapp,governance,counsel of the burned degens,counsel of the burned degens
4GjV1xWoFYmc3oVy6G6j9KT5GGqaS2DfmjCRUghcxuTq,dapp,governance,whaledao_test,whaledao_test
6orGiJYGXYk9GT2NFoTv2ZMYpA6asMieAqdek4YRH2Dn,dapp,governance,the imperium of rain,the imperium of rain
BmjJ85zsP2xHPesBKpmHYKt136gzeTtNbeVDcdfybHHT,dapp,general_contract,degen coin flip,degen coin flip
4SsH1eg4zzwfRXBJjrKTY163U2UvW7n16B35pZVPxRpX,dapp,governance,off my head,off my head
98Ni7vVRR1tggtWWruPVcfFXHTH11bPbNryJZGkCGvaD,dapp,fee_wallet,famous foxes fee wallet,famous foxes
DvCU2QKWqEZ4dx5pDDhVxhAtJWnK9bic5hp8WLWv7k1J,dapp,governance,soladex dao,soladex dao
6NzVDMfEBJvkFDnjPx53K7mLGW3yQdSjLhsamS8go4cn,dapp,governance,bonfida dao,bonfida dao
Hmr6GHe2TJbRUDfPWdDCrMKFzipcDN8gt3yixeLzYcH4,dapp,governance,grape alpha club,grape alpha club
FCo5aehAxMoQcPcvioWwYjvwrq8fPT6yaGa1k9jEwWwp,dapp,governance,bestieeee,bestieeee
9fdqnYmjsfb7Zer6ERfQXJBVLX1hgHWo92qL4XUMbsa2,dapp,governance,rdao5213,rdao5213
3NQ9UhvBm7VqAWXA7t8Ey14NYSvYj28uCNvSgxXMsoYh,dapp,governance,questbook wallet,questbook wallet
5wTMMeJuNaBxfn63nvPJbDE65tLYJPWd9RT6f4Cx7q42,dapp,governance,tribedao,tribedao
BEUYrAX1ja5Bdr6FQunJHcAwWZp46L3dVfasykEabR2Q,dapp,governance,degen alley,degen alley
48z2YEZYfH8FERht76kL9Ukg83JX3vaDDKC9kz6P6FWe,dapp,governance,dialect,dialect
4TRazKfe4tGJCjhwU5eBuzDNG4CAgtWngRxQHCVnzXA1,dapp,governance,sol patrol,sol patrol
7SRyi7urg28j1XtioKbcJLtkL9Pqu39Y4CTAXwmu2Hts,dapp,general_contract,coinlist,coinlist
EcV1X1gY2yb4KXxjVQtTHTbioum2gvmPnFk4zYAt7zne,dapp,oracle,crypto.dot/usd,pyth
HBJCb948nuL7CGkoYkXhsGsAd2PtDbakeU61P9xTgvEZ,dapp,governance,jootdao,jootdao
Er1WdsQwK1AkitRjzLcTFTgRtQDwsPFwAghg1gA5bQpm,dapp,governance,dong đa,dong đa
6tW8VxosufrSQBhADuGjjB45BKiMCFuYS63YR7LoizK7,dapp,general_contract,mev address,mev
SW1TCH7qEPTdLsDHRgPuMQjbQxKdH2aBStViMFnt64f,dapp,token_contract,switchboard v2 program,switchboard
8eUUtRpBCg7sJ5FXfPUMiwSQNqC3FjFLkmS2oFPKoiBi,dapp,governance,yield farming,yield farming
5NTnsMbkzQzC6PQKd2miNGHV5QExKLjhFmyqKF8uZXin,dapp,governance,tvvs dao iv,tvvs dao iv
AwTwXtM4D3KiDy8pBgrZRaZdNnsxXABsyHXr4u394rEh,dapp,governance,qb - payouts,qb - payouts
iKXNV9h8XM86DaYGiqRm63RRxo4XRTc1HkmuEdecdeX,dapp,governance,sunrise,sunrise
3vP7P9rn2dLiDkwZGkaYyVr499TqLFnguA69PyDiRES2,dapp,governance,grape access network dao,grape access network dao
e2Ug5fuwvscK9eyqeeJ56UU8EFAvqKkeBHVe5uNViBF,dapp,governance,phantompotato,phantompotato
3S3fuNUQRQ7ov2baiCf7ygeQcxK4F6niQKF2yQRd7jUm,dapp,governance,bascdao wallet,bascdao wallet
5HGwC3ATwJswG99nQP1RrC3BeVhEnLXwEKsyuDyA6TpT,dapp,governance,brown river investments,brown river investments
AUGUREpS2W6T5FgTiycU9oD7WFrbbf4mtvi6nwEkob5T,dapp,general_contract,augur,augur
5kUm5wryC5Ehiu5vRnnBogHF8Fq8cnNNjTRioKpiX5Mu,dapp,governance,mim swarmers,mim swarmers
B46UwryUuMuwSmZZ9i7ERaU9CFLN7nMxjKK2bKX53mDm,dapp,governance,super test dao 123,super test dao 123
BDKmQnKFJHaAtiFwwFpyzYWt4y7zHjCHkXXKhfgswymn,dapp,governance,test 6666,test 6666
3Z9mHXe7owFDc36x7Cn2sfMGrpAAYFWzPTwQ6f3wGuq6,dapp,governance,kala_g16_membership_1808_dao,kala_g16_membership_1808_dao
4yNT412uNGtxzRq2U5XhXizPXrDKPQ9njUG1Uhhb5NBx,dapp,governance,zyndrome,zyndrome
8rMpknsPRrNWAwRoKUCRnJcckmD6TJHTgGig9TKeJRXx,dapp,governance,deaussies council,deaussies council
Dzpog9qdmW3Tfyxq1NCwC2q4v4PhcpJtTmQmZHsPGtFj,dapp,governance,afp pandao,afp pandao
25sVYF89ZHn2bWdcBanmHdjdURz9zaj485RShiWfpkqe,dapp,governance,snstester,snstester
AkSHLRXxFgziY3RjUJL1tbJcTXQhE7XZXP4nRdzfscqC,dapp,governance,testtesttesttesttest,testtesttesttesttest
7T1CEv5TXeheCiJeoXY7MwgeDH4YGEkVXkF3gwQP8EGD,dapp,oracle,crypto.rune/usd,pyth
GMLQjZa9eNHGpYEu6feJHK2uW7JE6svJJNgYaZprUvk,dapp,governance,little dao2,little dao2
FDzoKvsArP2LjPYFrP6KNTxn45trxwpu5WMQUYu3kboR,dapp,general_contract,mev address,mev
A66HabVL3DzNzeJgcHYtRRNW1ZRMKwBfrdSR4kLsZ9DJ,dapp,general_contract,frakt,frakt
2ChWrquGfvcECwA3DRDhkGEzidyc7fTZXxJrkzUvjnJE,dapp,governance,royal lion dao,royal lion dao
7KBvcjDiK7NcFyZwDM2EgvcVksANygfyfbbuqGw6ytg2,dapp,governance,aklaim multisig,aklaim multisig
F9D1J9aHSGkWkPzjJFnbPF2EDM8WMtoDydygEQeupea7,dapp,governance,testicle wallet,testicle wallet
CZi2Jpb5tfBxDdaRkYBjzJ9g8RLokNtQEeK4DZYWznkw,dapp,governance,dry dick dao // wrthless // real,dry dick dao // wrthless // real
a5hXnTnDQAXjpV2VbiwkcremogbwpVYYTKnfSta3YiN,dapp,governance,timberlandsdao,timberlandsdao
AETFq5gUdWeRbmw71fjFWiuJNm62gv2TWD1EYWTmt7vY,dapp,governance,optimus prime,optimus prime
EEvtGFgEUTjVa1XiBB9YnVJcZsPMnkGHAoL6EggdqWxi,dapp,governance,test dao from korea,test dao from korea
DLMUufCnUdmf422EbyShgG2HrUiC27ADXTxTfrg3ZExP,dapp,governance,rise artist collective dao,rise artist collective dao
Bo7rXRX3VuvLpMFJEJYtW19c2ezBqSmAfZ6BeSjo6YBx,dapp,governance,kala_g16_membership_dao_02,kala_g16_membership_dao_02
HGPy3VDgdZh9TJAWgsCeV5xADVrtQLrjFb6Xt3uD3HFH,dapp,governance,friktion,friktion
6h7rScbXvBdrBTv4Jkvfy9my8JP8uTjztkNqt4vQgRpz,dapp,governance,fuzzy wallet,fuzzy wallet
ymAZMNwiXQuwviaqmhhCJSbfurq6gAZrFY3aV2Jnoju,dapp,governance,alluminazion,alluminazion
An4BJ2MaXcmAzitPQgyvMPBZkUF5Rw8CyLw4uQRANd5Z,dapp,governance,test78,test78
FjeUPBCLYrijLHvj1HAsSgqBvvAbx6aP2a7FCFZJKbpt,dapp,governance,health & safety unit ,health & safety unit 
3u33xVLpyRXpnYhAykRuUfeMHKmfQEu25cCv4QYpN6ni,dapp,governance,bitmon world,bitmon world
4XQvMo6tL4KhvKNi7QSxQgGRfzNPjNroXHFwfRjNUnr8,dapp,governance,otom8 ,otom8 
DMTkorwRhKbPGioE5kr1BHDBEcwFSUepyuz66ro3MQXU,dapp,governance,blue terra,blue terra
3UHqhBG1sju6685QrcH9d8WJVEW2Us5AnGsTY1Lh2Kxf,dapp,governance,ckvtpf5o74740151zoljp9v7ant,ckvtpf5o74740151zoljp9v7ant
2dHH8GciYQNXVf2FqiB9rrqUTsLijoZv2U8DLZd6CfXF,dapp,governance,ckvsvixpp575061zlm3onth088,ckvsvixpp575061zlm3onth088
DmoTr78m67MLupS4qKYJThNbWMDhRHjYByc1EWPoFxtU,dapp,governance,antler dao,antler dao
BVo5TquTYMAASZhfX392BcjFUxda6DKzHStNapJE6Wyz,dapp,general_contract,cubik,cubik
G1W11XWPv59fbSC4XBT4MoSfZ9dD4degc1R6nY6CqQx6,dapp,governance,test1,test1
4grxHdoQNVWFteGAJpPDkCav1nVeeB1zAgzKDepYPpou,dapp,governance,test,test
8JPJJkmDScpcNmBRKGZuPuG2GYAveQgP3t5gFuMymwvF,dapp,oracle,crypto.ftt/usd,pyth
7gyTpxaZS8W1oPXFD9vYkZntKNDst4A3LWD25CPJLTRr,dapp,governance,bulls army club dao,bulls army club dao
GBjvsTy4d3V7nzvUD8pgX4hTKkok4m76RDHYyHvoRTsd,dapp,governance,ckvudar0y175941ynxot8rm9lt,ckvudar0y175941ynxot8rm9lt
a8TtQBMy8muTT8sWTReeUj6JQWw6TzuqMHgEsepjwZY,dapp,governance,inov8dao,inov8dao
5w1nmqvpus3UfpP67EpYuHhE63aSFdF5AT8VHZTkvnp5,dapp,fee_wallet,stepn fee wallet,stepn
Ei6dvH8gEhMa64YYpYjiCaBcfeHjrWKVnFtvUc1KDnSs,dapp,governance,liveby5,liveby5
3Qub3HaAJaa2xNY7SUqPKd3vVwTqDfDDkEUMPjXD2c1q,dapp,oracle,crypto.sui/usd,pyth
F4cHdV3Fnpr1rSDUWnPzdrBP3hfu3vuLJtfuERBe8HSD,dapp,governance,apple dao,apple dao
HdmuKFXPZbjyRUqoxC7FDAkYWJMpJVsYCzraTrYcRGN7,dapp,governance,robodao,robodao
3sMgTFLkY9RzXGyQ63GjHFDbz568hfJRJMi6UUkJpVir,dapp,governance,testtest,testtest
3j4BKzeuT2LihpUoaQBY5QG3zC8QrmQpLSKsu38ebrBx,dapp,governance,kjjhjh,kjjhjh
8GemofCMJksMPNL3kbRu8YK9WqfkG4ofjAWDxT416faf,dapp,governance,please may this ,please may this 
FuQVgTYUM8behiseqnBz5h1bvKAFHg15fqEyDNETRSFh,dapp,governance,test 7777,test 7777
MEV4g2VQod71BL6L2Giu1ykqEAqvyXytdWKp1ugDdqQ,dapp,general_contract,mev address,mev
6pwXZrHvHc44Mg8c6rEZbEWzSBreWnP5DAYkt2vfhWjU,dapp,governance,ckvxff5pn2722820p61dqgb9ry,ckvxff5pn2722820p61dqgb9ry
AsNkssSht5f6aRmc4sVUvHDeZ8GtJvHHnfQeGyWb8Jcu,dapp,governance,gilder dev dao,gilder dev dao
GqTPL6qRf5aUuqscLh8Rg2HTxPUXfhhAXDptTLhp1t2J,dapp,governance,mango dao,realms
2eRJsVrTi7VqS7rtaKkjNRQCux4h67QhUEgrFKtvXDcX,dapp,governance,v12345,v12345
9Fr59GhDJ3HZoTovm83JGEBgi8QjzKGyvqVchcp2u1na,dapp,governance,bootstrap dao,bootstrap dao
Ghope52FuF6HU3AAhJuAAyS2fiqbVhkAotb7YprL5tdS,dapp,governance,realms general contract 2,realms
4ztBgHa8JeyomLueLPvnEvFRFmGRXxwb8zW9FgYjeVAN,dapp,oracle,crypto.ageur/usd,pyth
